Layer,Elno,Text,Vnflag,Angle,RecordType,DataType,DataKind
"7312","08ND884-7312-0214","77.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0215","61.4","0","0",E7,注記,"4"
"7312","08ND884-7312-0216","48.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0217","49.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0218","7.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0219","7.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0220","68.8","0","0",E7,注記,"4"
"7312","08ND884-7312-0221","66.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0222","70.3","0","0",E7,注記,"4"
"7312","08ND884-7312-0223","57.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0224","47.3","0","0",E7,注記,"4"
"7312","08ND884-7312-0225","44.6","0","0",E7,注記,"4"
"7312","08ND884-7312-0226","49.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0227","41.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0228","41.7","0","0",E7,注記,"4"
"7312","08ND884-7312-0229","8.4","0","0",E7,注記,"4"
"7312","08ND884-7312-0230","4.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0231","4.4","0","0",E7,注記,"4"
"7312","08ND884-7312-0232","4.8","0","0",E7,注記,"4"
"7312","08ND884-7312-0233","61.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0234","7.3","0","0",E7,注記,"4"
"7312","08ND884-7312-0235","4.3","0","0",E7,注記,"4"
"7312","08ND884-7312-0236","57.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0237","47.7","0","0",E7,注記,"4"
"7312","08ND884-7312-0238","46.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0239","45.3","0","0",E7,注記,"4"
"7312","08ND884-7312-0240","41.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0241","41.0","0","0",E7,注記,"4"
"7312","08ND884-7312-0242","39.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0243","35.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0244","4.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0245","5.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0246","40.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0247","40.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0248","47.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0249","46.4","0","0",E7,注記,"4"
"7312","08ND884-7312-0250","44.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0251","43.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0252","41.8","0","0",E7,注記,"4"
"7312","08ND884-7312-0253","42.4","0","0",E7,注記,"4"
"7312","08ND884-7312-0254","32.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0255","28.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0256","7.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0257","5.2","0","0",E7,注記,"4"
"7312","08ND884-7312-0258","31.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0259","51.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0260","39.7","0","0",E7,注記,"4"
"7312","08ND884-7312-0261","6.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0262","7.1","0","0",E7,注記,"4"
"7312","08ND884-7312-0263","4.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0264","40.7","0","0",E7,注記,"4"
"7312","08ND884-7312-0265","35.9","0","0",E7,注記,"4"
"7312","08ND884-7312-0266","7.5","0","0",E7,注記,"4"
"7312","08ND884-7312-0267","4.7","0","0",E7,注記,"4"
"8111","08ND884-8111-0001",駿河区,"0","0",E7,注記,"4"
"8114","08ND884-8114-0001",西平松,"0","0",E7,注記,"4"
"8114","08ND884-8114-0002",大谷三丁目,"0","0",E7,注記,"4"
"8114","08ND884-8114-0003",中平松,"0","0",E7,注記,"4"
"8114","08ND884-8114-0004",古宿,"0","0",E7,注記,"4"
"8114","08ND884-8114-0005",中平松,"0","0",E7,注記,"4"
"8114","08ND884-8114-0006",大谷,"0","0",E7,注記,"4"
"8114","08ND884-8114-0007",青沢,"0","0",E7,注記,"4"
"8121","08ND884-8121-0001",県道静岡清水自転車道線（太平洋岸自転車道）,"0","22",E7,注記,"4"
"8121","08ND884-8121-0002",（いちご海岸通り）,"0","22",E7,注記,"4"
"8121","08ND884-8121-0003",号,"0","22",E7,注記,"4"
"8121","08ND884-8121-0004",１５０,"0","22",E7,注記,"4"
"8121","08ND884-8121-0005",道,"0","22",E7,注記,"4"
"8121","08ND884-8121-0006",国,"0","22",E7,注記,"4"
"8125","08ND884-8125-0001",殿谷川橋,"1","-90",E7,注記,"4"
"8125","08ND884-8125-0002",孫左橋,"0","0",E7,注記,"4"
"8125","08ND884-8125-0003",仲船橋,"0","0",E7,注記,"4"
"8125","08ND884-8125-0004",港橋,"0","0",E7,注記,"4"
"8131","08ND884-8131-0001",久能雨量観測所,"0","0",E7,注記,"4"
"8131","08ND884-8131-0002",閻魔堂,"0","0",E7,注記,"4"
"8131","08ND884-8131-0003",継全寺,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0004",古宿公民館,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0005",八幡神社,"0","0",E7,注記,"4"
"8131","08ND884-8131-0006",久能こども園,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0007",龍珠院,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0008",青沢公民館,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0009",江雲寺,"0","0",E7,注記,"4"
"8131","08ND884-8131-0010",中平松公民館,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0011",天羽衣神社,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0012",怡泉寺,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0013",西平松公民館,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0014",観音院,"1","-90",E7,注記,"4"
"8131","08ND884-8131-0015",北大谷公民館,"0","0",E7,注記,"4"
"8131","08ND884-8131-0016",駿河台会館,"0","0",E7,注記,"4"
"8131","08ND884-8131-0017",ふじのくに地球環境史ミュージアム,"0","0",E7,注記,"4"
"8131","08ND884-8131-0018",洋光台団地,"0","0",E7,注記,"4"
"8151","08ND884-8151-0001",利谷川,"1","-77",E7,注記,"4"
"8151","08ND884-8151-0002",杉沢川,"1","-56",E7,注記,"4"
"8151","08ND884-8151-0003",駿河湾,"0","0",E7,注記,"4"
"8151","08ND884-8151-0004",殿谷川,"1","-63",E7,注記,"4"
"8151","08ND884-8151-0005",宮前川,"1","-58",E7,注記,"4"
"8151","08ND884-8151-0006",旧大谷川,"0","-6",E7,注記,"4"
"8151","08ND884-8151-0007",大正寺,"1","-131",E7,注記,"4"
"8151","08ND884-8151-0008",沢川,"1","-111",E7,注記,"4"
"8151","08ND884-8151-0009",長沢川,"0","-23",E7,注記,"4"
"8162","08ND884-8162-0001",東大谷公園,"1","-90",E7,注記,"4"
"8162","08ND884-8162-0002",久能八幡,"0","0",E7,注記,"4"
"8162","08ND884-8162-0003",公園,"0","0",E7,注記,"4"
"8162","08ND884-8162-0004",久能天羽衣公園,"1","-90",E7,注記,"4"
"8162","08ND884-8162-0005",大谷ゴルフ場,"0","0",E7,注記,"4"
"8162","08ND884-8162-0006",西平松緑地,"0","0",E7,注記,"4"
"8162","08ND884-8162-0007",ゴルフ練習場,"0","0",E7,注記,"4"
"8162","08ND884-8162-0008",大谷洋光台東公園,"0","0",E7,注記,"4"
"8162","08ND884-8162-0009",公園,"1","-90",E7,注記,"4"
"8162","08ND884-8162-0010",駿河台北,"1","-90",E7,注記,"4"
"8181","08ND884-8181-0001",（工事中）,"0","0",E7,注記,"4"
"7101","08ND891-7101-2698","40","0","48",E7,注記,"4"
"7101","08ND891-7101-2699","50","0","16",E7,注記,"4"
"7101","08ND891-7101-2700","190","0","-49",E7,注記,"4"
"7101","08ND891-7101-2701","30","0","17",E7,注記,"4"
"7101","08ND891-7101-2702","30","0","16",E7,注記,"4"
"7101","08ND891-7101-2703","20","0","18",E7,注記,"4"
"7101","08ND891-7101-2704","10","0","-69",E7,注記,"4"
"7101","08ND891-7101-2705","20","0","-24",E7,注記,"4"
"7101","08ND891-7101-2706","30","0","-48",E7,注記,"4"
"7101","08ND891-7101-2707","30","0","9",E7,注記,"4"
"7101","08ND891-7101-2708","30","0","10",E7,注記,"4"
"7101","08ND891-7101-2709","20","0","14",E7,注記,"4"
"7101","08ND891-7101-2710","30","0","24",E7,注記,"4"
"7101","08ND891-7101-2711","10","0","21",E7,注記,"4"
"7101","08ND891-7101-2712","80","0","57",E7,注記,"4"
"7101","08ND891-7101-2713","30","0","4",E7,注記,"4"
"7101","08ND891-7101-2714","20","0","5",E7,注記,"4"
"7101","08ND891-7101-2715","200","0","46",E7,注記,"4"
"7101","08ND891-7101-2716","70","0","25",E7,注記,"4"
"7101","08ND891-7101-2717","100","0","-55",E7,注記,"4"
"7101","08ND891-7101-2718","70","0","74",E7,注記,"4"
"7101","08ND891-7101-2719","90","0","-84",E7,注記,"4"
"7101","08ND891-7101-2720","110","0","34",E7,注記,"4"
"7101","08ND891-7101-2721","150","0","88",E7,注記,"4"
"7101","08ND891-7101-2722","80","0","-27",E7,注記,"4"
"7101","08ND891-7101-2723","220","0","-52",E7,注記,"4"
"7101","08ND891-7101-2724","100","0","-60",E7,注記,"4"
"7101","08ND891-7101-2725","50","0","-76",E7,注記,"4"
"7101","08ND891-7101-2726","60","0","-49",E7,注記,"4"
"7101","08ND891-7101-2727","70","0","49",E7,注記,"4"
"7101","08ND891-7101-2728","90","0","-27",E7,注記,"4"
"7101","08ND891-7101-2729","40","0","41",E7,注記,"4"
"7101","08ND891-7101-2730","50","0","-38",E7,注記,"4"
"7101","08ND891-7101-2731","60","0","-6",E7,注記,"4"
"7101","08ND891-7101-2732","80","0","49",E7,注記,"4"
"7101","08ND891-7101-2733","110","0","-76",E7,注記,"4"
"7101","08ND891-7101-2734","100","0","8",E7,注記,"4"
"7101","08ND891-7101-2735","120","0","-24",E7,注記,"4"
"7101","08ND891-7101-2736","120","0","-54",E7,注記,"4"
"7101","08ND891-7101-2737","130","0","-3",E7,注記,"4"
"7101","08ND891-7101-2738","150","0","12",E7,注記,"4"
"7101","08ND891-7101-2739","140","0","-22",E7,注記,"4"
"7101","08ND891-7101-2740","130","0","-11",E7,注記,"4"
"7101","08ND891-7101-2741","130","0","-19",E7,注記,"4"
"7101","08ND891-7101-2742","150","0","33",E7,注記,"4"
"7101","08ND891-7101-2743","150","0","-35",E7,注記,"4"
"7101","08ND891-7101-2744","140","0","-9",E7,注記,"4"
"7101","08ND891-7101-2745","160","0","-26",E7,注記,"4"
"7101","08ND891-7101-2746","160","0","42",E7,注記,"4"
"7101","08ND891-7101-2747","180","0","-34",E7,注記,"4"
"7101","08ND891-7101-2748","180","0","-12",E7,注記,"4"
"7101","08ND891-7101-2749","180","0","-13",E7,注記,"4"
"7101","08ND891-7101-2750","210","0","3",E7,注記,"4"
"7101","08ND891-7101-2751","200","0","-37",E7,注記,"4"
"7101","08ND891-7101-2752","200","0","-40",E7,注記,"4"
"7101","08ND891-7101-2753","210","0","-4",E7,注記,"4"
"7101","08ND891-7101-2754","200","0","-37",E7,注記,"4"
"7101","08ND891-7101-2755","220","0","-29",E7,注記,"4"
"7101","08ND891-7101-2756","210","0","-34",E7,注記,"4"
"7101","08ND891-7101-2757","220","0","-55",E7,注記,"4"
"7101","08ND891-7101-2758","250","0","-7",E7,注記,"4"
"7101","08ND891-7101-2759","160","0","15",E7,注記,"4"
"7101","08ND891-7101-2760","160","0","-23",E7,注記,"4"
"7101","08ND891-7101-2761","40","0","3",E7,注記,"4"
"7101","08ND891-7101-2762","50","0","-64",E7,注記,"4"
"7101","08ND891-7101-2763","70","0","-78",E7,注記,"4"
"7101","08ND891-7101-2764","40","0","15",E7,注記,"4"
"7101","08ND891-7101-2765","50","0","62",E7,注記,"4"
"7101","08ND891-7101-2766","40","0","-48",E7,注記,"4"
"7101","08ND891-7101-2767","70","0","-43",E7,注記,"4"
"7101","08ND891-7101-2768","80","0","6",E7,注記,"4"
"7101","08ND891-7101-2769","90","0","-65",E7,注記,"4"
"7101","08ND891-7101-2770","80","0","28",E7,注記,"4"
"7101","08ND891-7101-2771","100","0","-6",E7,注記,"4"
"7101","08ND891-7101-2772","100","0","-31",E7,注記,"4"
"7101","08ND891-7101-2773","60","0","36",E7,注記,"4"
"7101","08ND891-7101-2774","80","0","61",E7,注記,"4"
"7101","08ND891-7101-2775","100","0","13",E7,注記,"4"
"7101","08ND891-7101-2776","80","0","-4",E7,注記,"4"
"7101","08ND891-7101-2777","80","0","23",E7,注記,"4"
"7101","08ND891-7101-2778","120","0","13",E7,注記,"4"
"7101","08ND891-7101-2779","120","0","21",E7,注記,"4"
"7101","08ND891-7101-2780","120","0","16",E7,注記,"4"
"7101","08ND891-7101-2781","140","0","-26",E7,注記,"4"
"7101","08ND891-7101-2782","120","0","29",E7,注記,"4"
"7101","08ND891-7101-2783","160","0","-41",E7,注記,"4"
"7101","08ND891-7101-2784","160","0","-17",E7,注記,"4"
"7101","08ND891-7101-2785","170","0","58",E7,注記,"4"
"7101","08ND891-7101-2786","170","0","-18",E7,注記,"4"
"7101","08ND891-7101-2787","140","0","-5",E7,注記,"4"
"7101","08ND891-7101-2788","120","0","-48",E7,注記,"4"
"7101","08ND891-7101-2789","130","0","66",E7,注記,"4"
"7101","08ND891-7101-2790","120","0","-50",E7,注記,"4"
"7101","08ND891-7101-2791","130","0","23",E7,注記,"4"
"7101","08ND891-7101-2792","140","0","19",E7,注記,"4"
"7101","08ND891-7101-2793","150","0","67",E7,注記,"4"
"7101","08ND891-7101-2794","150","0","11",E7,注記,"4"
"7101","08ND891-7101-2795","140","0","16",E7,注記,"4"
"7101","08ND891-7101-2796","140","0","29",E7,注記,"4"
"7101","08ND891-7101-2797","160","0","-19",E7,注記,"4"
"7101","08ND891-7101-2798","170","0","-8",E7,注記,"4"
"7101","08ND891-7101-2799","170","0","-14",E7,注記,"4"
"7101","08ND891-7101-2800","170","0","53",E7,注記,"4"
"7101","08ND891-7101-2801","180","0","63",E7,注記,"4"
"7101","08ND891-7101-2802","50","0","23",E7,注記,"4"
"7101","08ND891-7101-2803","60","0","-37",E7,注記,"4"
"7101","08ND891-7101-2804","70","0","0",E7,注記,"4"
"7101","08ND891-7101-2805","40","0","52",E7,注記,"4"
"7101","08ND891-7101-2806","70","0","-4",E7,注記,"4"
"7101","08ND891-7101-2807","100","0","12",E7,注記,"4"
"7101","08ND891-7101-2808","80","0","-58",E7,注記,"4"
"7101","08ND891-7101-2809","80","0","6",E7,注記,"4"
"7101","08ND891-7101-2810","90","0","14",E7,注記,"4"
"7101","08ND891-7101-2811","90","0","60",E7,注記,"4"
"7101","08ND891-7101-2812","110","0","-43",E7,注記,"4"
"7101","08ND891-7101-2813","40","0","77",E7,注記,"4"
"7101","08ND891-7101-2814","60","0","-4",E7,注記,"4"
"7101","08ND891-7101-2815","100","0","-40",E7,注記,"4"
"7101","08ND891-7101-2816","160","0","-29",E7,注記,"4"
"7101","08ND891-7101-2817","150","0","-8",E7,注記,"4"
"7101","08ND891-7101-2818","120","0","-45",E7,注記,"4"
"7101","08ND891-7101-2819","120","0","76",E7,注記,"4"
"7101","08ND891-7101-2820","130","0","23",E7,注記,"4"
"7101","08ND891-7101-2821","140","0","-17",E7,注記,"4"
"7101","08ND891-7101-2822","150","0","-39",E7,注記,"4"
"7101","08ND891-7101-2823","130","0","3",E7,注記,"4"
"7101","08ND891-7101-2824","150","0","-30",E7,注記,"4"
"7101","08ND891-7101-2825","160","0","66",E7,注記,"4"
"7101","08ND891-7101-2826","180","0","-38",E7,注記,"4"
"7101","08ND891-7101-2827","170","0","6",E7,注記,"4"
"7101","08ND891-7101-2828","180","0","35",E7,注記,"4"
"7101","08ND891-7101-2829","130","0","29",E7,注記,"4"
"7101","08ND891-7101-2830","140","0","70",E7,注記,"4"
"7101","08ND891-7101-2831","160","0","3",E7,注記,"4"
"7101","08ND891-7101-2832","190","0","-32",E7,注記,"4"
"7101","08ND891-7101-2833","210","0","24",E7,注記,"4"
"7101","08ND891-7101-2834","250","0","-69",E7,注記,"4"
"7101","08ND891-7101-2835","200","0","15",E7,注記,"4"
"7101","08ND891-7101-2836","200","0","0",E7,注記,"4"
"7101","08ND891-7101-2837","190","0","-2",E7,注記,"4"
"7101","08ND891-7101-2838","220","0","14",E7,注記,"4"
"7101","08ND891-7101-2839","270","0","6",E7,注記,"4"
"7101","08ND891-7101-2840","240","0","45",E7,注記,"4"
"7101","08ND891-7101-2841","200","0","55",E7,注記,"4"
"7101","08ND891-7101-2842","190","0","-5",E7,注記,"4"
"7101","08ND891-7101-2843","240","0","-41",E7,注記,"4"
"7101","08ND891-7101-2844","200","0","42",E7,注記,"4"
"7101","08ND891-7101-2845","20","0","37",E7,注記,"4"
"7101","08ND891-7101-2846","100","0","-65",E7,注記,"4"
"7101","08ND891-7101-2847","180","0","-77",E7,注記,"4"
"7101","08ND891-7101-2848","90","0","57",E7,注記,"4"
"7101","08ND891-7101-2849","80","0","63",E7,注記,"4"
"7101","08ND891-7101-2850","60","0","6",E7,注記,"4"
"7101","08ND891-7101-2851","130","0","6",E7,注記,"4"
"7101","08ND891-7101-2852","110","0","57",E7,注記,"4"
"7101","08ND891-7101-2853","110","0","85",E7,注記,"4"
"7101","08ND891-7101-2854","70","0","75",E7,注記,"4"
"7101","08ND891-7101-2855","250","0","-79",E7,注記,"4"
"7101","08ND891-7101-2856","220","0","44",E7,注記,"4"
"7101","08ND891-7101-2857","210","0","32",E7,注記,"4"
"7101","08ND891-7101-2858","90","0","-9",E7,注記,"4"
"7101","08ND891-7101-2859","50","0","-21",E7,注記,"4"
"7101","08ND891-7101-2860","150","0","39",E7,注記,"4"
"7102","08ND891-7102-0306","4","0","-14",E7,注記,"4"
"7102","08ND891-7102-0307","2","0","25",E7,注記,"4"
"7102","08ND891-7102-0308","2","0","-6",E7,注記,"4"
"7102","08ND891-7102-0309","4","0","-6",E7,注記,"4"
"7102","08ND891-7102-0310","4","0","1",E7,注記,"4"
"7102","08ND891-7102-0311","8","0","-5",E7,注記,"4"
"7102","08ND891-7102-0312","8","0","60",E7,注記,"4"
"7102","08ND891-7102-0313","8","0","19",E7,注記,"4"
"7102","08ND891-7102-0314","8","0","28",E7,注記,"4"
"7102","08ND891-7102-0315","48","0","-9",E7,注記,"4"
"7102","08ND891-7102-0316","48","0","28",E7,注記,"4"
"7302","08ND891-7302-0001","11.72","0","0",E7,注記,"4"
"7311","08ND891-7311-0001","7.3","0","0",E7,注記,"4"
"7311","08ND891-7311-0002","9.6","0","0",E7,注記,"4"
"7311","08ND891-7311-0003","9.5","0","0",E7,注記,"4"
"7311","08ND891-7311-0004","9.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0001","42.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0003","5.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0005","2.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0007","2.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0009","2.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0011","2.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0013","2.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0015","1.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0017","2.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0019","2.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0021","4.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0023","225.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0025","22.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0027","33.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0029","185.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0031","40.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0033","36.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0035","87.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0037","141.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0039","142.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0041","34.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0043","182.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0045","60.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0046","28.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0047","17.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0048","17.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0049","35.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0050","6.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0051","12.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0052","8.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0053","12.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0054","13.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0055","34.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0056","34.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0057","13.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0058","32.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0059","31.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0060","23.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0061","21.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0062","28.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0063","9.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0064","14.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0065","17.6","0","0",E7,注記,"4"
"7312","08ND891-7312-0066","11.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0067","8.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0068","17.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0069","17.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0070","21.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0071","8.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0072","7.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0073","8.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0074","21.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0075","26.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0076","11.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0077","7.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0078","7.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0079","6.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0080","8.8","0","0",E7,注記,"4"
"7312","08ND891-7312-0081","15.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0082","24.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0083","7.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0084","7.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0085","15.6","0","0",E7,注記,"4"
"7312","08ND891-7312-0086","7.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0087","15.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0088","26.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0089","21.3","0","0",E7,注記,"4"
"7312","08ND891-7312-0090","132.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0091","72.1","0","0",E7,注記,"4"
"7312","08ND891-7312-0092","6.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0093","7.9","0","0",E7,注記,"4"
"7312","08ND891-7312-0094","71.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0095","9.5","0","0",E7,注記,"4"
"7312","08ND891-7312-0096","15.2","0","0",E7,注記,"4"
"7312","08ND891-7312-0097","216.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0098","154.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0099","191.0","0","0",E7,注記,"4"
"7312","08ND891-7312-0100","162.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0101","184.7","0","0",E7,注記,"4"
"7312","08ND891-7312-0102","186.4","0","0",E7,注記,"4"
"7312","08ND891-7312-0103","193.6","0","0",E7,注記,"4"
"7312","08ND891-7312-0104","29.8","0","0",E7,注記,"4"
